,articleID,section
16843,13731,launch-section
16844,13732,launch-section
16845,13734,commercial
16846,13738,civil
16847,13739,civil
16848,13740,civil
16849,13741,launch-section
16850,13744,civil
16851,13745,civil
16852,13746,civil
16853,13746,commercial
16854,13747,commercial
16855,13748,launch-section
16856,13749,civil
16857,13749,policy-politics
16858,13750,civil
16859,13751,launch-section
16860,13752,commercial
16861,13753,civil
16862,13753,commercial
16863,13754,civil
16864,13755,civil
16865,13756,civil
16866,13757,commercial
16867,13759,commercial
16868,13760,civil
16869,13760,policy-politics
16870,13763,civil
16871,13764,commercial
16872,13765,civil
16873,13765,commercial
16874,13766,launch-section
16875,13768,civil
16876,13768,commercial
16877,13768,policy-politics
16878,13769,civil
16879,13771,civil
16880,13773,civil
16881,13773,policy-politics
16882,13774,civil
16883,13774,commercial
16884,13774,policy-politics
16885,13775,civil
16886,13775,policy-politics
16887,13778,civil
16888,13779,civil
16889,13779,commercial
16890,13779,policy-politics
16891,13780,civil
16892,13781,civil
16893,13782,civil
16894,13782,launch-section
16895,13784,launch-section
16896,13785,policy-politics
16897,13787,civil
16898,13788,civil
16899,13790,commercial
16900,13791,civil
16901,13792,civil
16902,13792,commercial
16903,13793,civil
16904,13795,launch-section
16905,13796,civil
16906,13797,civil
16907,13797,policy-politics
16908,13799,commercial
16909,13800,launch-section
16910,13801,launch-section
16911,13802,commercial
16912,13802,policy-politics
16913,13805,civil
16914,13805,commercial
16915,13806,civil
16916,13806,policy-politics
16917,13807,civil
16918,13808,launch-section
16919,13810,civil
16920,13811,civil
16921,13813,civil
16922,13813,policy-politics
16923,13814,launch-section
16924,13815,launch-section
16925,13816,policy-politics
16926,13817,civil
16927,13818,civil
16928,13818,launch-section
16929,13819,civil
16930,13819,commercial
16931,13820,civil
16932,13821,civil
16933,13822,civil
16934,13823,civil
16935,13824,launch-section
16936,13825,launch-section
16937,13828,civil
16938,13830,commercial
16939,13831,civil
16940,13831,launch-section
16941,13832,civil
16942,13835,civil
16943,13835,launch-section
16944,13836,civil
16945,13837,commercial
16946,13837,launch-section
16947,13838,civil
16948,13839,civil
16949,13839,commercial
16950,13841,civil
16951,13841,commercial
16952,13842,commercial
16953,13843,commercial
16954,13844,civil
16955,13844,policy-politics
16956,13845,civil
16957,13846,civil
16958,13847,launch-section
16959,13848,launch-section
16960,13852,commercial
16961,13852,launch-section
16962,13853,launch-section
16963,13854,launch-section
16964,13854,policy-politics
16965,13859,civil
16966,13859,commercial
16967,13859,policy-politics
16968,13860,commercial
16969,13862,civil
16970,13862,commercial
16971,13863,civil
16972,13864,commercial
16973,13865,civil
16974,13865,launch-section
16975,13865,policy-politics
16976,13866,civil
16977,13866,commercial
16978,13867,civil
16979,13867,launch-section
16980,13868,civil
16981,13869,civil
16982,13870,civil
16983,13870,policy-politics
16984,13871,commercial
16985,13873,civil
16986,13873,policy-politics
16987,13874,launch-section
16988,13875,commercial
16989,13876,commercial
16990,13877,civil
16991,13878,civil
16992,13878,policy-politics
16993,13879,commercial
16994,13880,launch-section
16995,13881,launch-section
16996,13882,civil
16997,13883,civil
16998,13884,civil
16999,13884,launch-section
17000,13886,launch-section
17001,13889,civil
17002,13890,civil
17003,13891,civil
17004,13892,launch-section
17005,13894,policy-politics
17006,13895,commercial
17007,13896,civil
17008,13896,commercial
17009,13896,policy-politics
17010,13897,commercial
17011,13898,commercial
17012,13899,civil
17013,13899,commercial
17014,13899,policy-politics
17015,13900,commercial
17016,13902,civil
17017,13904,civil
17018,13905,civil
17019,13906,civil
17020,13907,civil
17021,13908,civil
17022,13912,civil
17023,13914,civil
17024,13914,commercial
17025,13914,policy-politics
17026,13915,commercial
17027,13917,commercial
17028,13922,civil
17029,13922,commercial
17030,13922,policy-politics
17031,13923,civil
17032,13925,launch-section
17033,13929,commercial
17034,13931,commercial
17035,13932,civil
17036,13932,commercial
17037,13933,civil
17038,13933,commercial
17039,13935,civil
17040,13936,commercial
17041,13937,commercial
17042,13938,civil
17043,13939,commercial
17044,13940,civil
17045,13941,civil
17046,13942,civil
17047,13943,civil
17048,13943,policy-politics
17049,13946,policy-politics
17050,13948,civil
17051,13948,policy-politics
17052,13950,civil
17053,13950,policy-politics
17054,13951,civil
17055,13951,policy-politics
17056,13952,commercial
17057,13952,policy-politics
17058,13953,launch-section
17059,13955,commercial
17060,13956,commercial
17061,13957,commercial
17062,13958,civil
17063,13959,civil
17064,13960,civil
17065,13961,civil
17066,13962,civil
17067,13963,civil
17068,13964,launch-section
17069,13965,launch-section
17070,13966,commercial
17071,13967,launch-section
17072,13969,civil
17073,13971,policy-politics
17074,13972,civil
17075,13972,launch-section
17076,13973,civil
17077,13974,civil
17078,13974,policy-politics
17079,13975,launch-section
17080,13976,commercial
17081,13978,launch-section
17082,13979,civil
17083,13980,civil
17084,13980,launch-section
17085,13981,civil
17086,13981,commercial
17087,13982,commercial
17088,13983,civil
17089,13983,launch-section
17090,13984,civil
17091,13985,civil
17092,13986,civil
17093,13987,civil
17094,13989,launch-section
17095,13990,policy-politics
17096,13991,civil
17097,13991,policy-politics
17098,13992,commercial
17099,13993,civil
17100,13993,launch-section
17101,13994,civil
17102,13995,civil
17103,13996,civil
17104,13996,policy-politics
17105,13997,launch-section
17106,13998,commercial
17107,13999,commercial
17108,13999,launch-section
17109,14000,civil
17110,14001,civil
17111,14001,commercial
17112,14001,policy-politics
17113,14002,civil
17114,14003,civil
17115,14004,civil
17116,14005,civil
17117,14005,launch-section
17118,14006,civil
17119,14007,launch-section
17120,14011,commercial
17121,14012,civil
17122,14012,commercial
17123,14013,launch-section
17124,14014,launch-section
17125,14015,policy-politics
17126,14016,civil
17127,14016,policy-politics
17128,14017,commercial
17129,14017,policy-politics
17130,14018,civil
17131,14020,civil
17132,14020,launch-section
17133,14021,civil
17134,14021,policy-politics
17135,14022,civil
17136,14022,commercial
17137,14023,civil
17138,14024,civil
17139,14025,civil
17140,14026,civil
17141,14027,commercial
17142,14028,civil
17143,14029,civil
17144,14029,policy-politics
17145,14030,civil
17146,14031,civil
17147,14031,commercial
17148,14031,policy-politics
17149,14034,commercial
17150,14036,commercial
17151,14037,civil
17152,14039,civil
17153,14040,civil
17154,14041,commercial
17155,14042,civil
17156,14044,civil
17157,14045,civil
17158,14045,launch-section
17159,14047,commercial
17160,14048,civil
17161,14049,civil
17162,14050,civil
17163,14051,civil
17164,14052,civil
17165,14052,launch-section
17166,14053,civil
17167,14054,commercial
17168,14055,launch-section
17169,14057,launch-section
17170,14059,civil
17171,14059,launch-section
17172,14060,civil
17173,14060,commercial
17174,14061,civil
17175,14061,launch-section
17176,14062,civil
17177,14063,commercial
17178,14066,civil
17179,14067,commercial
17180,14068,civil
17181,14068,launch-section
17182,14069,civil
17183,14070,commercial
17184,14070,launch-section
17185,14071,commercial
17186,14071,policy-politics
17187,14072,civil
17188,14072,policy-politics
17189,14073,launch-section
17190,14074,civil
17191,14075,civil
17192,14076,commercial
17193,14076,launch-section
17194,14077,launch-section
17195,14079,civil
17196,14079,commercial
17197,14080,commercial
17198,14081,civil
17199,14082,commercial
17200,14083,commercial
17201,14084,commercial
17202,14085,civil
17203,14086,civil
17204,14086,launch-section
17205,14087,launch-section
17206,14088,launch-section
17207,14089,launch-section
17208,14090,commercial
17209,14091,civil
17210,14091,commercial
17211,14092,launch-section
17212,14093,civil
17213,14093,commercial
17214,14094,civil
17215,14095,civil
17216,14096,civil
17217,14097,civil
17218,14098,civil
17219,14099,civil
17220,14101,civil
17221,14102,civil
17222,14103,launch-section
17223,14104,launch-section
17224,14108,civil
17225,14108,commercial
17226,14108,policy-politics
17227,14109,civil
17228,14110,civil
17229,14111,launch-section
17230,14112,commercial
17231,14113,launch-section
17232,14114,civil
17233,14115,civil
17234,14115,policy-politics
17235,14116,civil
17236,14117,civil
17237,14117,commercial
17238,14118,civil
17239,14119,civil
17240,14120,policy-politics
17241,14121,civil
17242,14121,launch-section
17243,14122,launch-section
17244,14123,civil
17245,14123,commercial
17246,14123,launch-section
17247,14124,launch-section
17248,14125,launch-section
17249,14126,civil
17250,14126,commercial
17251,14127,civil
17252,14127,commercial
17253,14127,launch-section
17254,14128,commercial
17255,14129,civil
17256,14130,civil
17257,14131,civil
17258,14132,civil
17259,14133,civil
17260,14134,civil
17261,14135,policy-politics
17262,14137,civil
17263,14138,civil
17264,14138,launch-section
17265,14138,policy-politics
17266,14139,launch-section
17267,14140,commercial
17268,14142,civil
17269,14142,policy-politics
17270,14144,civil
17271,14144,launch-section
17272,14144,policy-politics
17273,14145,civil
17274,14145,commercial
17275,14145,policy-politics
17276,14146,commercial
17277,14147,commercial
17278,14148,civil
17279,14149,civil
17280,14150,civil
17281,14151,civil
17282,14152,commercial
17283,14153,civil
17284,14155,commercial
17285,14157,launch-section
17286,14159,launch-section
17287,14160,civil
17288,14162,civil
17289,14163,launch-section
17290,14165,civil
17291,14166,civil
17292,14166,commercial
17293,14167,civil
17294,14167,commercial
17295,14168,civil
17296,14169,civil
17297,14169,policy-politics
17298,14170,civil
17299,14171,civil
17300,14173,launch-section
17301,14175,civil
17302,14175,commercial
17303,14175,policy-politics
17304,14176,civil
17305,14177,civil
17306,14177,commercial
17307,14178,policy-politics
17308,14179,civil
17309,14179,launch-section
17310,14180,civil
17311,14181,civil
17312,14182,civil
17313,14182,policy-politics
17314,14183,civil
17315,14184,civil
17316,14184,policy-politics
17317,14185,civil
17318,14187,commercial
17319,14187,policy-politics
17320,14188,launch-section
17321,14189,commercial
17322,14190,commercial
17323,14191,commercial
17324,14192,civil
17325,14193,commercial
17326,14193,launch-section
17327,14194,civil
17328,14194,commercial
17329,14194,policy-politics
17330,14195,civil
17331,14195,commercial
17332,14196,civil
17333,14196,launch-section
17334,14197,launch-section
17335,14198,civil
17336,14199,civil
17337,14200,civil
17338,14201,civil
17339,14201,launch-section
17340,14202,civil
17341,14203,civil
17342,14203,policy-politics
17343,14205,civil
17344,14206,civil
17345,14206,policy-politics
17346,14207,commercial
17347,14208,civil
17348,14209,policy-politics
17349,14210,commercial
17350,14211,launch-section
17351,14212,civil
17352,14212,commercial
17353,14212,policy-politics
17354,14213,civil
17355,14214,civil
17356,14215,civil
17357,14216,civil
17358,14217,civil
17359,14217,commercial
17360,14219,launch-section
17361,14220,commercial
17362,14221,commercial
17363,14222,civil
17364,14222,policy-politics
17365,14223,civil
17366,14224,civil
17367,14225,commercial
17368,14226,launch-section
17369,14228,launch-section
17370,14229,civil
17371,14230,civil
17372,14230,launch-section
17373,14231,commercial
17374,14232,civil
17375,14233,launch-section
17376,14234,civil
17377,14235,commercial
17378,14236,launch-section
17379,14237,civil
17380,14237,commercial
17381,14238,civil
17382,14239,launch-section
17383,14240,commercial
17384,14241,civil
17385,14242,civil
17386,14243,civil
17387,14243,policy-politics
17388,14244,civil
17389,14245,civil
17390,14246,civil
17391,14247,civil
17392,14250,civil
17393,14250,launch-section
17394,14251,civil
17395,14252,civil
17396,14253,civil
17397,14254,launch-section
17398,14255,launch-section
17399,14257,commercial
17400,14257,policy-politics
17401,14258,policy-politics
17402,14259,civil
17403,14259,policy-politics
17404,14260,commercial
17405,14260,policy-politics
17406,14261,civil
17407,14262,civil
17408,14263,civil
17409,14264,launch-section
17410,14265,launch-section
17411,14265,policy-politics
17412,14266,policy-politics
17413,14267,policy-politics
17414,14268,launch-section
17415,14269,civil
17416,14269,commercial
17417,14269,policy-politics
17418,14270,policy-politics
17419,14271,civil
17420,14271,commercial
17421,14271,launch-section
17422,14272,civil
17423,14272,commercial
17424,14273,civil
17425,14273,commercial
17426,14274,civil
17427,14275,commercial
17428,14276,civil
17429,14276,commercial
17430,14277,commercial
17431,14277,policy-politics
17432,14278,civil
17433,14278,commercial
17434,14279,commercial
17435,14280,civil
17436,14280,launch-section
17437,14281,civil
17438,14281,launch-section
17439,14284,civil
17440,14285,civil
17441,14285,commercial
17442,14287,civil
17443,14287,commercial
17444,14289,policy-politics
17445,14290,civil
17446,14290,policy-politics
17447,14291,policy-politics
17448,14292,civil
17449,14293,civil
17450,14294,civil
17451,14295,commercial
17452,14295,launch-section
17453,14296,commercial
17454,14298,launch-section
17455,14299,commercial
17456,14300,civil
17457,14301,civil
17458,14302,civil
17459,14302,commercial
17460,14303,launch-section
17461,14305,civil
17462,14306,civil
17463,14306,launch-section
17464,14307,civil
17465,14308,civil
17466,14309,commercial
17467,14310,launch-section
17468,14311,commercial
17469,14312,commercial
17470,14313,civil
17471,14314,civil
17472,14315,civil
17473,14316,civil
17474,14317,civil
17475,14317,commercial
17476,14319,launch-section
17477,14320,launch-section
17478,14321,commercial
17479,14322,civil
17480,14322,launch-section
17481,14323,launch-section
17482,14324,launch-section
17483,14325,policy-politics
17484,14326,commercial
17485,14327,civil
17486,14328,commercial
17487,14329,civil
17488,14330,launch-section
17489,14331,civil
17490,14331,policy-politics
17491,14332,civil
17492,14332,commercial
17493,14332,policy-politics
17494,14333,commercial
17495,14333,launch-section
17496,14334,commercial
17497,14336,commercial
17498,14337,civil
17499,14337,launch-section
17500,14338,launch-section
17501,14339,civil
17502,14339,policy-politics
17503,14340,civil
17504,14340,policy-politics
17505,14341,launch-section
17506,14342,launch-section
17507,14343,commercial
17508,14343,launch-section
17509,14344,commercial
17510,14344,launch-section
17511,14345,civil
17512,14346,civil
17513,14346,launch-section
17514,14347,civil
17515,14347,launch-section
17516,14348,civil
17517,14349,civil
17518,14349,commercial
17519,14350,civil
17520,14351,launch-section
17521,14352,civil
17522,14353,policy-politics
17523,14354,commercial
17524,14354,policy-politics
17525,14355,commercial
17526,14355,policy-politics
17527,14356,civil
17528,14356,commercial
17529,14356,policy-politics
17530,14357,policy-politics
17531,14359,civil
17532,14359,launch-section
17533,14360,civil
17534,14360,policy-politics
17535,14361,launch-section
17536,14362,civil
17537,14362,policy-politics
17538,14363,civil
17539,14364,civil
17540,14365,civil
17541,14366,civil
17542,14367,civil
17543,14368,commercial
17544,14370,policy-politics
17545,14371,civil
17546,14371,commercial
17547,14372,civil
17548,14372,launch-section
17549,14373,civil
17550,14374,civil
17551,14374,commercial
17552,14374,policy-politics
17553,14375,civil
17554,14375,launch-section
17555,14376,civil
17556,14376,policy-politics
17557,14377,civil
17558,14378,launch-section
17559,14379,civil
17560,14379,launch-section
17561,14379,policy-politics
17562,14380,commercial
17563,14382,launch-section
17564,14383,commercial
17565,14384,civil
17566,14384,policy-politics
17567,14385,civil
17568,14385,launch-section
17569,14385,policy-politics
17570,14386,civil
17571,14387,civil
17572,14388,civil
17573,14389,civil
17574,14390,civil
17575,14391,civil
17576,14392,civil
17577,14393,civil
17578,14393,commercial
17579,14394,commercial
17580,14397,commercial
17581,14398,civil
17582,14398,commercial
17583,14401,civil
17584,14402,civil
17585,14402,policy-politics
17586,14404,civil
17587,14407,civil
17588,14408,civil
17589,14408,policy-politics
17590,14409,civil
17591,14410,civil
17592,14412,civil
17593,14413,policy-politics
17594,14414,launch-section
17595,14414,policy-politics
17596,14416,policy-politics
17597,14419,policy-politics
17598,14420,commercial
17599,14421,civil
17600,14421,commercial
17601,14422,launch-section
17602,14423,launch-section
17603,14425,civil
17604,14426,civil
17605,14426,commercial
17606,14427,civil
17607,14428,civil
17608,14429,civil
17609,14429,launch-section
17610,14430,commercial
17611,14430,launch-section
17612,14431,policy-politics
17613,14432,civil
17614,14432,commercial
17615,14434,civil
17616,14434,commercial
17617,14435,civil
17618,14436,launch-section
17619,14437,civil
17620,14438,launch-section
17621,14439,commercial
17622,14439,launch-section
17623,14440,policy-politics
17624,14443,commercial
17625,14443,policy-politics
17626,14444,commercial
17627,14445,civil
17628,14445,commercial
17629,14446,civil
17630,14446,commercial
17631,14447,civil
17632,14448,civil
17633,14449,civil
17634,14450,civil
17635,14451,civil
17636,14452,civil
17637,14453,commercial
17638,14456,commercial
17639,14457,civil
17640,14457,policy-politics
17641,14458,civil
17642,14459,commercial
17643,14460,civil
17644,14460,policy-politics
17645,14461,commercial
17646,14461,launch-section
17647,14461,policy-politics
17648,14462,civil
17649,14462,commercial
17650,14464,civil
17651,14466,civil
17652,14467,civil
17653,14468,commercial
17654,14470,launch-section
17655,14471,commercial
17656,14472,commercial
17657,14473,civil
17658,14473,policy-politics
17659,14474,civil
17660,14474,launch-section
17661,14475,launch-section
17662,14476,commercial
17663,14477,civil
17664,14479,civil
17665,14480,civil
17666,14481,civil
17667,14481,launch-section
17668,14482,launch-section
17669,14482,policy-politics
17670,14483,launch-section
17671,14484,launch-section
17672,14486,launch-section
17673,14489,commercial
17674,14489,launch-section
17675,14490,civil
17676,14490,launch-section
17677,14490,policy-politics
17678,14491,civil
17679,14492,civil
17680,14493,civil
17681,14494,civil
17682,14494,commercial
17683,14494,policy-politics
17684,14495,civil
17685,14496,civil
17686,14496,commercial
17687,14497,civil
17688,14498,civil
17689,14498,commercial
17690,14499,civil
17691,14500,civil
17692,14500,launch-section
17693,14500,policy-politics
17694,14501,civil
17695,14501,policy-politics
17696,14502,commercial
17697,14504,civil
17698,14504,policy-politics
17699,14505,civil
17700,14505,policy-politics
17701,14506,civil
17702,14506,policy-politics
17703,14507,civil
17704,14507,policy-politics
17705,14508,civil
17706,14508,policy-politics
17707,14509,launch-section
17708,14510,civil
17709,14510,commercial
17710,14511,civil
17711,14511,policy-politics
17712,14512,launch-section
17713,14513,civil
17714,14514,civil
17715,14515,civil
17716,14515,commercial
17717,14516,civil
17718,14517,civil
17719,14517,launch-section
17720,14518,civil
17721,14519,civil
17722,14521,commercial
17723,14522,civil
17724,14524,civil
17725,14525,policy-politics
17726,14526,commercial
17727,14527,civil
17728,14528,civil
17729,14529,civil
17730,14530,civil
17731,14532,civil
17732,14532,commercial
17733,14532,launch-section
17734,14532,policy-politics
17735,14533,civil
17736,14534,civil
17737,14534,launch-section
17738,14535,civil
17739,14537,commercial
17740,14538,civil
17741,14539,civil
17742,14540,launch-section
17743,14541,civil
17744,14543,civil
17745,14543,commercial
17746,14544,civil
17747,14545,civil
17748,14545,commercial
17749,14545,launch-section
17750,14546,civil
17751,14547,civil
17752,14547,commercial
17753,14547,policy-politics
17754,14548,commercial
17755,14548,launch-section
17756,14549,civil
17757,14550,commercial
17758,14550,launch-section
17759,14550,policy-politics
17760,14552,commercial
17761,14553,commercial
17762,14554,commercial
17763,14555,civil
17764,14555,policy-politics
17765,14557,commercial
17766,14559,civil
17767,14561,civil
17768,14561,launch-section
17769,14562,civil
17770,14563,commercial
17771,14563,launch-section
17772,14565,civil
17773,14565,policy-politics
17774,14566,commercial
17775,14567,civil
17776,14568,civil
17777,14568,commercial
17778,14569,civil
17779,14570,civil
17780,14571,civil
17781,14571,commercial
17782,14573,launch-section
17783,14574,policy-politics
17784,14576,policy-politics
17785,14577,civil
17786,14578,civil
17787,14578,launch-section
17788,14578,policy-politics
17789,14582,commercial
17790,14583,civil
17791,14584,civil
17792,14584,policy-politics
17793,14585,civil
17794,14585,policy-politics
17795,14587,civil
17796,14587,launch-section
17797,14588,civil
17798,14589,civil
17799,14590,civil
17800,14591,civil
17801,14592,civil
17802,14593,launch-section
17803,14597,policy-politics
17804,14599,commercial
17805,14600,civil
17806,14600,launch-section
17807,14600,policy-politics
17808,14601,civil
17809,14602,civil
17810,14604,commercial
17811,14605,civil
17812,14605,policy-politics
17813,14606,commercial
17814,14606,launch-section
17815,14607,civil
17816,14608,civil
17817,14608,commercial
17818,14608,policy-politics
17819,14609,civil
17820,14610,civil
17821,14610,commercial
17822,14611,civil
17823,14612,launch-section
17824,14613,civil
17825,14614,civil
17826,14614,commercial
17827,14614,policy-politics
17828,14615,policy-politics
17829,14618,commercial
17830,14619,commercial
17831,14619,launch-section
17832,14620,civil
17833,14620,commercial
17834,14620,launch-section
17835,14621,civil
17836,14622,civil
17837,14623,civil
17838,14623,commercial
17839,14624,launch-section
17840,14625,civil
17841,14625,policy-politics
17842,14626,civil
17843,14626,policy-politics
17844,14627,civil
17845,14627,commercial
17846,14628,commercial
17847,14630,civil
17848,14631,civil
17849,14632,civil
17850,14633,civil
17851,14633,launch-section
17852,14634,civil
17853,14635,civil
17854,14635,launch-section
17855,14636,civil
17856,14637,civil
17857,14638,civil
17858,14639,civil
17859,14639,commercial
17860,14640,launch-section
17861,14641,commercial
17862,14642,launch-section
17863,14643,commercial
17864,14644,civil
17865,14645,civil
17866,14645,commercial
17867,14645,policy-politics
17868,14646,launch-section
17869,14648,launch-section
17870,14649,commercial
17871,14650,civil
17872,14650,commercial
17873,14651,civil
17874,14651,policy-politics
17875,14652,commercial
17876,14653,civil
17877,14653,launch-section
17878,14654,civil
17879,14655,civil
17880,14656,launch-section
17881,14657,civil
17882,14658,civil
17883,14659,civil
17884,14660,commercial
17885,14660,launch-section
17886,14660,policy-politics
17887,14661,commercial
17888,14661,policy-politics
17889,14662,policy-politics
17890,14663,civil
17891,14664,policy-politics
17892,14665,civil
17893,14665,policy-politics
17894,14666,civil
17895,14669,civil
17896,14669,commercial
17897,14669,launch-section
17898,14670,commercial
17899,14671,launch-section
17900,14672,commercial
17901,14673,civil
17902,14673,launch-section
17903,14673,policy-politics
17904,14675,civil
17905,14676,civil
17906,14679,commercial
17907,14679,policy-politics
17908,14680,commercial
17909,14682,policy-politics
17910,14683,civil
17911,14685,civil
17912,14685,policy-politics
17913,14686,commercial
17914,14686,launch-section
17915,14688,commercial
17916,14689,launch-section
17917,14690,civil
17918,14690,commercial
17919,14691,civil
17920,14691,commercial
17921,14692,commercial
17922,14693,policy-politics
17923,14696,civil
17924,14696,commercial
17925,14697,civil
17926,14698,civil
17927,14698,commercial
17928,14699,civil
17929,14699,launch-section
17930,14700,civil
17931,14701,civil
17932,14701,commercial
17933,14702,civil
17934,14703,civil
17935,14703,commercial
17936,14704,civil
17937,14705,civil
17938,14706,launch-section
17939,14707,launch-section
17940,14708,launch-section
17941,14709,policy-politics
17942,14710,civil
17943,14710,policy-politics
17944,14711,policy-politics
17945,14712,civil
17946,14713,civil
17947,14713,launch-section
17948,14714,civil
17949,14714,commercial
17950,14715,commercial
17951,14715,launch-section
17952,14716,commercial
17953,14717,commercial
17954,14718,commercial
17955,14719,civil
17956,14720,civil
17957,14720,policy-politics
17958,14721,civil
17959,14722,civil
17960,14722,policy-politics
17961,14724,policy-politics
17962,14726,policy-politics
17963,14727,launch-section
17964,14728,civil
17965,14730,launch-section
17966,14731,civil
17967,14731,launch-section
17968,14732,civil
17969,14733,civil
17970,14734,commercial
17971,14736,civil
17972,14736,launch-section
17973,14737,launch-section
17974,14738,civil
17975,14739,commercial
17976,14740,launch-section
17977,14741,commercial
17978,14742,civil
17979,14743,civil
17980,14744,civil
17981,14744,policy-politics
17982,14745,civil
17983,14746,civil
17984,14747,civil
17985,14748,civil
17986,14749,civil
17987,14749,launch-section
17988,14750,civil
17989,14751,civil
17990,14751,commercial
17991,14753,commercial
17992,14753,policy-politics
17993,14754,civil
17994,14754,policy-politics
17995,14755,civil
17996,14755,commercial
17997,14755,policy-politics
17998,14756,civil
17999,14757,launch-section
18000,14758,policy-politics
18001,14759,launch-section
18002,14760,civil
18003,14760,policy-politics
18004,14761,commercial
18005,14761,launch-section
18006,14762,civil
18007,14763,policy-politics
18008,14766,civil
18009,14766,launch-section
18010,14767,civil
18011,14767,commercial
18012,14768,civil
18013,14768,launch-section
18014,14769,civil
18015,14770,launch-section
18016,14771,commercial
18017,14772,civil
18018,14773,civil
18019,14773,policy-politics
18020,14774,civil
18021,14774,launch-section
18022,14775,launch-section
18023,14777,commercial
18024,14777,policy-politics
18025,14779,policy-politics
18026,14781,civil
18027,14782,civil
18028,14782,policy-politics
18029,14783,launch-section
18030,14784,launch-section
18031,14786,policy-politics
18032,14787,civil
18033,14787,commercial
18034,14787,policy-politics
18035,14788,civil
18036,14788,launch-section
18037,14789,civil
18038,14789,commercial
18039,14790,civil
18040,14791,civil
18041,14792,civil
18042,14793,civil
18043,14794,civil
18044,14795,civil
18045,14796,civil
18046,14797,civil
18047,14797,launch-section
18048,14798,civil
18049,14799,launch-section
18050,14800,commercial
18051,14802,launch-section
18052,14803,civil
18053,14803,commercial
18054,14803,launch-section
18055,14804,civil
18056,14804,policy-politics
18057,14805,civil
18058,14806,civil
18059,14809,civil
18060,14809,launch-section
18061,14809,policy-politics
18062,14810,commercial
18063,14810,launch-section
18064,14811,civil
18065,14811,launch-section
18066,14812,civil
18067,14813,civil
18068,14814,civil
18069,14815,civil
18070,14815,commercial
18071,14816,civil
18072,14817,civil
18073,14818,civil
18074,14821,civil
18075,14821,policy-politics
18076,14822,policy-politics
18077,14823,commercial
18078,14824,civil
18079,14824,commercial
18080,14827,commercial
18081,14828,commercial
18082,14830,civil
18083,14830,commercial
18084,14832,civil
18085,14832,policy-politics
18086,14833,civil
18087,14833,commercial
18088,14834,civil
18089,14835,civil
18090,14835,commercial
18091,14835,launch-section
18092,14836,civil
18093,14837,launch-section
18094,14838,commercial
18095,14839,policy-politics
18096,14841,civil
18097,14841,policy-politics
18098,14842,launch-section
18099,14843,launch-section
18100,14845,civil
18101,14846,civil
18102,14846,launch-section
18103,14847,civil
18104,14847,launch-section
18105,14849,policy-politics
18106,14851,civil
18107,14852,civil
18108,14853,civil
18109,14853,launch-section
18110,14854,civil
18111,14854,policy-politics
18112,14855,civil
18113,14855,commercial
18114,14856,launch-section
18115,14857,commercial
18116,14857,launch-section
18117,14858,launch-section
18118,14859,launch-section
18119,14860,policy-politics
18120,14862,civil
18121,14863,civil
18122,14863,commercial
18123,14864,civil
18124,14868,commercial
18125,14869,commercial
18126,14870,civil
18127,14871,civil
18128,14871,commercial
18129,14871,launch-section
18130,14872,civil
18131,14873,civil
18132,14873,policy-politics
18133,14874,civil
18134,14874,policy-politics
18135,14875,civil
18136,14878,civil
18137,14878,policy-politics
18138,14880,commercial
18139,14881,civil
18140,14881,commercial
18141,14881,launch-section
18142,14882,civil
18143,14882,policy-politics
18144,14883,launch-section
18145,14884,launch-section
18146,14885,launch-section
18147,14887,commercial
18148,14888,commercial
18149,14889,civil
18150,14889,policy-politics
18151,14890,civil
18152,14891,civil
18153,14891,policy-politics
18154,14892,civil
18155,14892,policy-politics
18156,14893,civil
18157,14895,civil
18158,14896,civil
18159,14896,commercial
18160,14897,civil
18161,14897,policy-politics
18162,14898,civil
18163,14898,policy-politics
18164,14899,commercial
18165,14900,civil
18166,14902,commercial
18167,14902,policy-politics
18168,14903,launch-section
18169,14903,policy-politics
18170,14908,civil
18171,14908,launch-section
18172,14909,civil
18173,14910,civil
18174,14910,policy-politics
18175,14911,civil
18176,14912,civil
18177,14912,commercial
18178,14913,civil
18179,14913,commercial
18180,14914,civil
18181,14915,launch-section
18182,14917,civil
18183,14917,commercial
18184,14918,commercial
18185,14919,civil
18186,14920,civil
18187,14920,policy-politics
18188,14921,civil
18189,14922,civil
18190,14924,policy-politics
18191,14927,policy-politics
18192,14929,civil
18193,14929,policy-politics
18194,14930,civil
18195,14930,policy-politics
18196,14932,commercial
18197,14934,commercial
18198,14935,civil
18199,14935,launch-section
18200,14936,civil
18201,14936,commercial
18202,14936,policy-politics
18203,14937,civil
18204,14937,policy-politics
18205,14938,civil
18206,14939,civil
18207,14940,civil
18208,14941,civil
18209,14942,civil
18210,14942,policy-politics
18211,14943,launch-section
18212,14945,commercial
18213,14946,commercial
18214,14946,policy-politics
18215,14950,launch-section
18216,14952,commercial
18217,14953,civil
18218,14953,launch-section
18219,14954,civil
18220,14954,policy-politics
18221,14955,civil
18222,14955,policy-politics
18223,14956,commercial
18224,14956,launch-section
18225,14957,civil
18226,14957,policy-politics
18227,14958,civil
18228,14958,policy-politics
18229,14959,commercial
18230,14960,commercial
18231,14961,commercial
18232,14963,launch-section
18233,14963,policy-politics
18234,14964,civil
18235,14964,commercial
18236,14964,launch-section
18237,14965,civil
18238,14965,policy-politics
